,Dates,Carry NG1 Comdty - NG2 Comdty,SMA_crossover,CombinedSignal
4277,2022-03-21,1.0,1,1.0
4278,2022-03-22,1.0,1,1.0
4279,2022-03-23,1.0,1,1.0
4280,2022-03-24,1.0,1,1.0
4281,2022-03-25,1.0,1,1.0
4282,2022-03-28,1.0,1,1.0
4283,2022-03-29,1.0,1,1.0
4284,2022-03-30,1.0,1,1.0
4285,2022-03-31,-0.9999999999999999,1,0.0
4286,2022-04-01,-0.9999999999999999,1,0.0
4287,2022-04-04,-0.9999999999999999,1,0.0
4288,2022-04-05,1.0,1,1.0
4289,2022-04-06,0.0,1,0.5
4290,2022-04-07,1.0,1,1.0
4291,2022-04-08,0.0,1,0.5
4292,2022-04-11,0.0,1,0.5
4293,2022-04-12,-0.9999999999999999,1,0.0
4294,2022-04-13,-0.9999999999999999,1,0.0
4295,2022-04-14,-0.9999999999999999,1,0.0
4296,2022-04-15,-0.9999999999999999,1,0.0
4297,2022-04-18,-0.9999999999999999,1,0.0
4298,2022-04-19,1.0,1,1.0
4299,2022-04-20,-0.9999999999999999,1,0.0
4300,2022-04-21,-0.9999999999999999,1,0.0
4301,2022-04-22,0.0,1,0.5
4302,2022-04-25,-0.9999999999999999,1,0.0
4303,2022-04-26,1.0,1,1.0
4304,2022-04-27,1.0,1,1.0
4305,2022-04-28,0.0,1,0.5
4306,2022-04-29,0.0,1,0.5
4307,2022-05-02,1.0,1,1.0
4308,2022-05-03,1.0,1,1.0
4309,2022-05-04,1.0,1,1.0
4310,2022-05-05,1.0,1,1.0
4311,2022-05-06,-0.9999999999999999,1,0.0
4312,2022-05-09,-0.9999999999999999,1,0.0
4313,2022-05-10,0.0,1,0.5
4314,2022-05-11,0.0,1,0.5
4315,2022-05-12,-0.9999999999999999,1,0.0
4316,2022-05-13,-0.9999999999999999,1,0.0
4317,2022-05-16,0.0,1,0.5
4318,2022-05-17,1.0,1,1.0
4319,2022-05-18,0.0,1,0.5
4320,2022-05-19,-0.9999999999999999,1,0.0
4321,2022-05-20,-0.9999999999999999,1,0.0
4322,2022-05-23,1.0,1,1.0
4323,2022-05-24,1.0,1,1.0
4324,2022-05-25,1.0,1,1.0
4325,2022-05-26,1.0,1,1.0
4326,2022-05-27,0.0,1,0.5
4327,2022-05-30,-0.9999999999999999,1,0.0
4328,2022-05-31,-0.9999999999999999,1,0.0
4329,2022-06-01,0.0,1,0.5
4330,2022-06-02,0.0,1,0.5
4331,2022-06-03,-0.9999999999999999,1,0.0
4332,2022-06-06,1.0,1,1.0
4333,2022-06-07,0.0,1,0.5
4334,2022-06-08,-0.9999999999999999,1,0.0
4335,2022-06-09,-0.9999999999999999,1,0.0
4336,2022-06-10,-0.9999999999999999,1,0.0
4337,2022-06-13,-0.9999999999999999,1,0.0
4338,2022-06-14,-0.9999999999999999,1,0.0
4339,2022-06-15,0.0,1,0.5
4340,2022-06-16,1.0,1,1.0
4341,2022-06-17,0.0,1,0.5
4342,2022-06-20,-0.9999999999999999,1,0.0
4343,2022-06-21,-0.9999999999999999,1,0.0
4344,2022-06-22,-0.9999999999999999,1,0.0
4345,2022-06-23,-0.9999999999999999,1,0.0
4346,2022-06-24,-0.9999999999999999,1,0.0
4347,2022-06-27,1.0,1,1.0
4348,2022-06-28,1.0,1,1.0
4349,2022-06-29,0.0,1,0.5
4350,2022-06-30,1.0,1,1.0
4351,2022-07-01,0.0,1,0.5
4352,2022-07-04,1.0,1,1.0
4353,2022-07-05,1.0,1,1.0
4354,2022-07-06,0.0,1,0.5
4355,2022-07-07,1.0,1,1.0
4356,2022-07-08,1.0,1,1.0
4357,2022-07-11,1.0,1,1.0
4358,2022-07-12,1.0,1,1.0
4359,2022-07-13,-0.9999999999999999,1,0.0
4360,2022-07-14,-0.9999999999999999,1,0.0
4361,2022-07-15,0.0,1,0.5
4362,2022-07-18,1.0,1,1.0
4363,2022-07-19,1.0,1,1.0
4364,2022-07-20,1.0,1,1.0
4365,2022-07-21,0.0,1,0.5
4366,2022-07-22,-0.9999999999999999,1,0.0
4367,2022-07-25,1.0,1,1.0
4368,2022-07-26,1.0,1,1.0
4369,2022-07-27,-0.9999999999999999,1,0.0
4370,2022-07-28,-0.9999999999999999,1,0.0
4371,2022-07-29,0.0,1,0.5
4372,2022-08-01,-0.9999999999999999,1,0.0
4373,2022-08-02,-0.9999999999999999,1,0.0
4374,2022-08-03,0.0,1,0.5
4375,2022-08-04,0.0,1,0.5
4376,2022-08-05,-0.9999999999999999,1,0.0
4377,2022-08-08,-0.9999999999999999,1,0.0
4378,2022-08-09,0.0,1,0.5
4379,2022-08-10,1.0,1,1.0
4380,2022-08-11,1.0,1,1.0
4381,2022-08-12,1.0,1,1.0
4382,2022-08-15,-0.9999999999999999,1,0.0
4383,2022-08-16,1.0,1,1.0
4384,2022-08-17,0.0,1,0.5
4385,2022-08-18,-0.9999999999999999,1,0.0
4386,2022-08-19,1.0,1,1.0
4387,2022-08-22,1.0,1,1.0
4388,2022-08-23,0.0,1,0.5
4389,2022-08-24,-0.9999999999999999,1,0.0
4390,2022-08-25,-0.9999999999999999,1,0.0
4391,2022-08-26,-0.9999999999999999,1,0.0
4392,2022-08-29,-0.9999999999999999,1,0.0
4393,2022-08-30,-0.9999999999999999,1,0.0
4394,2022-08-31,0.0,1,0.5
4395,2022-09-01,-0.9999999999999999,1,0.0
4396,2022-09-02,-0.9999999999999999,1,0.0
4397,2022-09-05,-0.9999999999999999,1,0.0
4398,2022-09-06,-0.9999999999999999,1,0.0
4399,2022-09-07,-0.9999999999999999,1,0.0
4400,2022-09-08,1.0,1,1.0
4401,2022-09-09,1.0,1,1.0
4402,2022-09-12,1.0,1,1.0
4403,2022-09-13,0.0,1,0.5
4404,2022-09-14,1.0,1,1.0
4405,2022-09-15,0.0,1,0.5
4406,2022-09-16,-0.9999999999999999,1,0.0
4407,2022-09-19,-0.9999999999999999,1,0.0
4408,2022-09-20,-0.9999999999999999,1,0.0
4409,2022-09-21,1.0,1,1.0
4410,2022-09-22,-0.9999999999999999,1,0.0
4411,2022-09-23,-0.9999999999999999,1,0.0
4412,2022-09-26,1.0,1,1.0
4413,2022-09-27,0.0,1,0.5
4414,2022-09-28,1.0,1,1.0
4415,2022-09-29,0.0,1,0.5
4416,2022-09-30,-0.9999999999999999,1,0.0
4417,2022-10-03,-0.9999999999999999,1,0.0
4418,2022-10-04,0.0,1,0.5
4419,2022-10-05,1.0,1,1.0
4420,2022-10-06,1.0,1,1.0
4421,2022-10-07,0.0,1,0.5
4422,2022-10-10,-0.9999999999999999,1,0.0
4423,2022-10-11,0.0,1,0.5
4424,2022-10-12,1.0,1,1.0
4425,2022-10-13,1.0,1,1.0
4426,2022-10-14,-0.9999999999999999,1,0.0
4427,2022-10-17,-0.9999999999999999,1,0.0
4428,2022-10-18,-0.9999999999999999,1,0.0
4429,2022-10-19,1.0,1,1.0
4430,2022-10-20,0.0,1,0.5
4431,2022-10-21,-0.9999999999999999,1,0.0
4432,2022-10-24,-0.9999999999999999,1,0.0
4433,2022-10-25,1.0,1,1.0
4434,2022-10-26,1.0,1,1.0
4435,2022-10-27,-0.9999999999999999,1,0.0
4436,2022-10-28,0.0,1,0.5
4437,2022-10-31,1.0,1,1.0
4438,2022-11-01,-0.9999999999999999,1,0.0
4439,2022-11-02,0.0,1,0.5
4440,2022-11-03,1.0,1,1.0
4441,2022-11-04,1.0,1,1.0
4442,2022-11-07,1.0,1,1.0
4443,2022-11-08,0.0,-1,-0.5
4444,2022-11-09,1.0,-1,-0.0
4445,2022-11-10,1.0,-1,-0.0
4446,2022-11-11,1.0,-1,-0.0
4447,2022-11-14,1.0,-1,-0.0
4448,2022-11-15,1.0,-1,-0.0
4449,2022-11-16,-0.9999999999999999,-1,-1.0
4450,2022-11-17,1.0,-1,-0.0
4451,2022-11-18,0.0,-1,-0.5
4452,2022-11-21,-0.9999999999999999,-1,-1.0
4453,2022-11-22,-0.9999999999999999,-1,-1.0
4454,2022-11-23,1.0,-1,-0.0
4455,2022-11-24,1.0,-1,-0.0
4456,2022-11-25,1.0,-1,-0.0
4457,2022-11-28,-0.9999999999999999,-1,-1.0
4458,2022-11-29,-0.9999999999999999,-1,-1.0
4459,2022-11-30,0.0,-1,-0.5
4460,2022-12-01,1.0,-1,-0.0
4461,2022-12-02,1.0,-1,-0.0
4462,2022-12-05,1.0,-1,-0.0
4463,2022-12-06,1.0,-1,-0.0
4464,2022-12-07,0.0,-1,-0.5
4465,2022-12-08,1.0,-1,-0.0
4466,2022-12-09,0.0,-1,-0.5
4467,2022-12-12,-0.9999999999999999,-1,-1.0
4468,2022-12-13,-0.9999999999999999,-1,-1.0
4469,2022-12-14,1.0,-1,0.0
4470,2022-12-15,1.0,-1,0.0
4471,2022-12-16,0.0,-1,-0.5
4472,2022-12-19,-0.9999999999999999,-1,-1.0
4473,2022-12-20,0.0,-1,-0.5
4474,2022-12-21,-0.9999999999999999,-1,-1.0
4475,2022-12-22,0.0,-1,-0.5
4476,2022-12-23,1.0,-1,0.0
4477,2022-12-26,0.0,-1,-0.5
4478,2022-12-27,1.0,-1,0.0
4479,2022-12-28,-0.9999999999999999,-1,-1.0
4480,2022-12-29,-0.9999999999999999,-1,-1.0
4481,2022-12-30,-0.9999999999999999,-1,-1.0
4482,2023-01-02,0.0,-1,-0.5
4483,2023-01-03,1.0,-1,0.0
4484,2023-01-04,1.0,-1,0.0
4485,2023-01-05,-0.9999999999999999,-1,-1.0
4486,2023-01-06,1.0,-1,0.0
4487,2023-01-09,0.0,-1,-0.5
4488,2023-01-10,1.0,-1,-0.0
4489,2023-01-11,0.0,-1,-0.5
4490,2023-01-12,1.0,-1,-0.0
4491,2023-01-13,-0.9999999999999999,-1,-1.0
4492,2023-01-16,0.0,-1,-0.5
4493,2023-01-17,1.0,-1,-0.0
4494,2023-01-18,-0.9999999999999999,-1,-1.0
4495,2023-01-19,-0.9999999999999999,-1,-1.0
4496,2023-01-20,0.0,-1,-0.5
4497,2023-01-23,1.0,-1,-0.0
4498,2023-01-24,1.0,-1,-0.0
4499,2023-01-25,0.0,-1,-0.5
4500,2023-01-26,-0.9999999999999999,-1,-1.0
4501,2023-01-27,1.0,-1,-0.0
4502,2023-01-30,0.0,-1,-0.5
4503,2023-01-31,-0.9999999999999999,-1,-1.0
4504,2023-02-01,1.0,-1,-0.0
4505,2023-02-02,0.0,-1,-0.5
4506,2023-02-03,-0.9999999999999999,-1,-1.0
4507,2023-02-06,-0.9999999999999999,-1,-1.0
4508,2023-02-07,-0.9999999999999999,-1,-1.0
4509,2023-02-08,1.0,-1,-0.0
4510,2023-02-09,1.0,-1,-0.0
4511,2023-02-10,-0.9999999999999999,-1,-1.0
4512,2023-02-13,0.0,-1,-0.5
4513,2023-02-14,-0.9999999999999999,-1,-1.0
4514,2023-02-15,0.0,-1,-0.5
4515,2023-02-16,-0.9999999999999999,-1,-1.0
4516,2023-02-17,1.0,-1,-0.0
4517,2023-02-20,0.0,-1,-0.5
4518,2023-02-21,-0.9999999999999999,-1,-1.0
4519,2023-02-22,-0.9999999999999999,-1,-1.0
4520,2023-02-23,-0.9999999999999999,-1,-1.0
4521,2023-02-24,0.0,-1,-0.5
4522,2023-02-27,1.0,-1,-0.0
4523,2023-02-28,1.0,-1,-0.0
4524,2023-03-01,-0.9999999999999999,-1,-1.0
4525,2023-03-02,0.0,-1,-0.5
4526,2023-03-03,-0.9999999999999999,-1,-1.0
4527,2023-03-06,0.0,-1,-0.5
4528,2023-03-07,0.0,-1,-0.5
4529,2023-03-08,1.0,-1,-0.0
4530,2023-03-09,1.0,-1,-0.0
4531,2023-03-10,1.0,-1,-0.0
4532,2023-03-13,0.0,-1,-0.5
4533,2023-03-14,0.0,-1,-0.5
4534,2023-03-15,1.0,-1,-0.0
4535,2023-03-16,0.0,-1,-0.5
4536,2023-03-17,1.0,-1,-0.0
4537,2023-03-20,1.0,-1,-0.0
4538,2023-03-21,-0.9999999999999999,-1,-1.0
4539,2023-03-22,0.0,-1,-0.5
4540,2023-03-23,1.0,-1,-0.0
4541,2023-03-24,-0.9999999999999999,-1,-1.0
4542,2023-03-27,1.0,-1,-0.0
4543,2023-03-28,1.0,-1,-0.0
4544,2023-03-29,-0.9999999999999999,-1,-1.0
4545,2023-03-30,0.0,-1,-0.5
4546,2023-03-31,0.0,-1,-0.5
4547,2023-04-03,1.0,-1,-0.0
4548,2023-04-04,0.0,-1,-0.5
4549,2023-04-05,0.0,-1,-0.5
4550,2023-04-06,1.0,-1,-0.0
4551,2023-04-07,0.0,-1,-0.5
4552,2023-04-10,1.0,-1,-0.0
4553,2023-04-11,1.0,-1,-0.0
4554,2023-04-12,0.0,-1,-0.5
4555,2023-04-13,-0.9999999999999999,-1,-1.0
4556,2023-04-14,-0.9999999999999999,-1,-1.0
4557,2023-04-17,0.0,-1,-0.5
4558,2023-04-18,1.0,-1,-0.0
4559,2023-04-19,-0.9999999999999999,-1,-1.0
4560,2023-04-20,-0.9999999999999999,-1,-1.0
4561,2023-04-21,0.0,-1,-0.5
4562,2023-04-24,-0.9999999999999999,-1,-1.0
4563,2023-04-25,1.0,-1,-0.0
4564,2023-04-26,0.0,-1,-0.5
4565,2023-04-27,-0.9999999999999999,-1,-1.0
4566,2023-04-28,1.0,-1,-0.0
4567,2023-05-01,0.0,-1,-0.5
4568,2023-05-02,-0.9999999999999999,-1,-1.0
4569,2023-05-03,0.0,-1,-0.5
4570,2023-05-04,0.0,-1,-0.5
4571,2023-05-05,1.0,-1,-0.0
4572,2023-05-08,1.0,-1,-0.0
4573,2023-05-09,1.0,-1,-0.0
4574,2023-05-10,1.0,-1,-0.0
4575,2023-05-11,0.0,-1,-0.5
4576,2023-05-12,-0.9999999999999999,-1,-1.0
4577,2023-05-15,-0.9999999999999999,-1,-1.0
4578,2023-05-16,1.0,-1,-0.0
4579,2023-05-17,1.0,-1,-0.0
4580,2023-05-18,1.0,-1,-0.0
4581,2023-05-19,-0.9999999999999999,-1,-1.0
4582,2023-05-22,-0.9999999999999999,-1,-1.0
4583,2023-05-23,-0.9999999999999999,-1,-1.0
4584,2023-05-24,-0.9999999999999999,-1,-1.0
4585,2023-05-25,0.0,-1,-0.5
4586,2023-05-26,-0.9999999999999999,-1,-1.0
4587,2023-05-29,0.0,-1,-0.5
4588,2023-05-30,1.0,-1,-0.0
4589,2023-05-31,1.0,-1,-0.0
4590,2023-06-01,0.0,-1,-0.5
4591,2023-06-02,-0.9999999999999999,-1,-1.0
4592,2023-06-05,-0.9999999999999999,-1,-1.0
4593,2023-06-06,1.0,-1,-0.0
4594,2023-06-07,1.0,-1,-0.0
4595,2023-06-08,1.0,-1,-0.0
4596,2023-06-09,1.0,-1,-0.0
4597,2023-06-12,1.0,-1,-0.0
4598,2023-06-13,0.0,-1,-0.5
4599,2023-06-14,-0.9999999999999999,-1,-1.0
4600,2023-06-15,-0.9999999999999999,-1,-1.0
4601,2023-06-16,-0.9999999999999999,-1,-1.0
4602,2023-06-19,0.0,-1,-0.5
4603,2023-06-20,1.0,-1,-0.0
4604,2023-06-21,0.0,-1,-0.5
4605,2023-06-22,-0.9999999999999999,-1,-1.0
4606,2023-06-23,-0.9999999999999999,-1,-1.0
4607,2023-06-26,0.0,-1,-0.5
4608,2023-06-27,1.0,-1,-0.0
4609,2023-06-28,0.0,-1,-0.5
4610,2023-06-29,-0.9999999999999999,-1,-1.0
4611,2023-06-30,-0.9999999999999999,-1,-1.0
4612,2023-07-03,-0.9999999999999999,-1,-1.0
4613,2023-07-04,0.0,-1,-0.5
4614,2023-07-05,1.0,-1,-0.0
4615,2023-07-06,1.0,-1,-0.0
4616,2023-07-07,1.0,-1,-0.0
4617,2023-07-10,1.0,-1,-0.0
4618,2023-07-11,1.0,-1,-0.0
4619,2023-07-12,1.0,-1,-0.0
4620,2023-07-13,0.0,-1,-0.5
4621,2023-07-14,-0.9999999999999999,-1,-1.0
4622,2023-07-17,0.0,-1,-0.5
4623,2023-07-18,-0.9999999999999999,-1,-1.0
4624,2023-07-19,0.0,-1,-0.5
4625,2023-07-20,-0.9999999999999999,-1,-1.0
4626,2023-07-21,-0.9999999999999999,-1,-1.0
4627,2023-07-24,-0.9999999999999999,-1,-1.0
4628,2023-07-25,-0.9999999999999999,-1,-1.0
4629,2023-07-26,0.0,-1,-0.5
4630,2023-07-27,-0.9999999999999999,-1,-1.0
4631,2023-07-28,0.0,-1,-0.5
4632,2023-07-31,1.0,-1,-0.0
4633,2023-08-01,1.0,-1,-0.0
4634,2023-08-02,1.0,-1,-0.0
4635,2023-08-03,0.0,-1,-0.5
4636,2023-08-04,0.0,-1,-0.5
4637,2023-08-07,-0.9999999999999999,-1,-1.0
4638,2023-08-08,-0.9999999999999999,-1,-1.0
4639,2023-08-09,-0.9999999999999999,-1,-1.0
4640,2023-08-10,0.0,-1,-0.5
4641,2023-08-11,1.0,-1,-0.0
4642,2023-08-14,1.0,-1,-0.0
4643,2023-08-15,1.0,-1,-0.0
4644,2023-08-16,1.0,-1,-0.0
4645,2023-08-17,1.0,-1,-0.0
4646,2023-08-18,1.0,-1,-0.0
4647,2023-08-21,1.0,-1,-0.0
4648,2023-08-22,1.0,-1,-0.0
4649,2023-08-23,1.0,-1,-0.0
4650,2023-08-24,-0.9999999999999999,-1,-1.0
4651,2023-08-25,-0.9999999999999999,-1,-1.0
4652,2023-08-28,1.0,-1,-0.0
4653,2023-08-29,0.0,-1,-0.5
4654,2023-08-30,0.0,-1,-0.5
4655,2023-08-31,1.0,-1,-0.0
4656,2023-09-01,1.0,-1,-0.0
4657,2023-09-04,0.0,-1,-0.5
4658,2023-09-05,-0.9999999999999999,-1,-1.0
4659,2023-09-06,-0.9999999999999999,-1,-1.0
4660,2023-09-07,1.0,-1,-0.0
4661,2023-09-08,1.0,-1,-0.0
4662,2023-09-11,1.0,-1,-0.0
4663,2023-09-12,1.0,-1,-0.0
4664,2023-09-13,0.0,-1,-0.5
4665,2023-09-14,0.0,-1,-0.5
4666,2023-09-15,0.0,-1,-0.5
4667,2023-09-18,0.0,-1,-0.5
4668,2023-09-19,1.0,-1,-0.0
4669,2023-09-20,0.0,-1,-0.5
4670,2023-09-21,-0.9999999999999999,-1,-1.0
4671,2023-09-22,-0.9999999999999999,-1,-1.0
4672,2023-09-25,-0.9999999999999999,-1,-1.0
4673,2023-09-26,1.0,-1,-0.0
4674,2023-09-27,1.0,-1,-0.0
4675,2023-09-28,0.0,-1,-0.5
4676,2023-09-29,-0.9999999999999999,-1,-1.0
4677,2023-10-02,-0.9999999999999999,-1,-1.0
4678,2023-10-03,0.0,-1,-0.5
4679,2023-10-04,0.0,-1,-0.5
4680,2023-10-05,-0.9999999999999999,-1,-1.0
4681,2023-10-06,1.0,-1,-0.0
4682,2023-10-09,1.0,-1,-0.0
4683,2023-10-10,-0.9999999999999999,-1,-1.0
4684,2023-10-11,-0.9999999999999999,-1,-1.0
4685,2023-10-12,-0.9999999999999999,-1,-1.0
4686,2023-10-13,-0.9999999999999999,-1,-1.0
4687,2023-10-16,-0.9999999999999999,-1,-1.0
4688,2023-10-17,-0.9999999999999999,-1,-1.0
4689,2023-10-18,-0.9999999999999999,-1,-1.0
4690,2023-10-19,1.0,-1,-0.0
4691,2023-10-20,1.0,-1,-0.0
4692,2023-10-23,1.0,-1,-0.0
4693,2023-10-24,-0.9999999999999999,-1,-1.0
4694,2023-10-25,-0.9999999999999999,-1,-1.0
4695,2023-10-26,1.0,-1,-0.0
4696,2023-10-27,0.0,-1,-0.5
4697,2023-10-30,-0.9999999999999999,-1,-1.0
4698,2023-10-31,-0.9999999999999999,-1,-1.0
4699,2023-11-01,-0.9999999999999999,-1,-1.0
4700,2023-11-02,-0.9999999999999999,-1,-1.0
4701,2023-11-03,-0.9999999999999999,-1,-1.0
4702,2023-11-06,-0.9999999999999999,-1,-1.0
4703,2023-11-07,-0.9999999999999999,-1,-1.0
4704,2023-11-08,1.0,-1,-0.0
4705,2023-11-09,0.0,-1,-0.5
4706,2023-11-10,1.0,-1,-0.0
4707,2023-11-13,1.0,-1,-0.0
4708,2023-11-14,0.0,-1,-0.5
4709,2023-11-15,1.0,-1,-0.0
4710,2023-11-16,0.0,-1,-0.5
4711,2023-11-17,0.0,-1,-0.5
4712,2023-11-20,1.0,-1,-0.0
4713,2023-11-21,1.0,-1,-0.0
4714,2023-11-22,1.0,-1,-0.0
4715,2023-11-23,-0.9999999999999999,-1,-1.0
4716,2023-11-24,-0.9999999999999999,-1,-1.0
4717,2023-11-27,-0.9999999999999999,-1,-1.0
4718,2023-11-28,1.0,-1,-0.0
4719,2023-11-29,0.0,-1,-0.5
4720,2023-11-30,-0.9999999999999999,-1,-1.0
4721,2023-12-01,-0.9999999999999999,-1,-1.0
4722,2023-12-04,0.0,-1,-0.5
4723,2023-12-05,-0.9999999999999999,-1,-1.0
4724,2023-12-06,0.0,-1,-0.5
4725,2023-12-07,1.0,-1,-0.0
4726,2023-12-08,1.0,-1,-0.0
4727,2023-12-11,1.0,-1,-0.0
4728,2023-12-12,0.0,-1,-0.5
4729,2023-12-13,-0.9999999999999999,-1,-1.0
4730,2023-12-14,-0.9999999999999999,-1,-1.0
4731,2023-12-15,0.0,-1,-0.5
4732,2023-12-18,1.0,-1,-0.0
4733,2023-12-19,1.0,-1,-0.0
4734,2023-12-20,0.0,-1,-0.5
4735,2023-12-21,-0.9999999999999999,-1,-1.0
4736,2023-12-22,-0.9999999999999999,-1,-1.0
4737,2023-12-25,-0.9999999999999999,-1,-1.0
4738,2023-12-26,1.0,-1,-0.0
4739,2023-12-27,1.0,-1,-0.0
4740,2023-12-28,1.0,-1,-0.0
4741,2023-12-29,1.0,-1,-0.0
4742,2024-01-01,-0.9999999999999999,-1,-1.0
4743,2024-01-02,-0.9999999999999999,-1,-1.0
4744,2024-01-03,1.0,-1,-0.0
4745,2024-01-04,1.0,-1,-0.0
4746,2024-01-05,0.0,-1,-0.5
4747,2024-01-08,1.0,-1,-0.0
4748,2024-01-09,1.0,-1,-0.0
4749,2024-01-10,0.0,-1,-0.5
4750,2024-01-11,1.0,-1,-0.0
4751,2024-01-12,1.0,-1,-0.0
4752,2024-01-15,0.0,-1,-0.5
4753,2024-01-16,-0.9999999999999999,-1,-1.0
4754,2024-01-17,-0.9999999999999999,-1,-1.0
4755,2024-01-18,-0.9999999999999999,-1,-1.0
4756,2024-01-19,-0.9999999999999999,-1,-1.0
4757,2024-01-22,1.0,-1,0.0
4758,2024-01-23,0.0,-1,-0.5
4759,2024-01-24,1.0,-1,0.0
4760,2024-01-25,1.0,-1,0.0
4761,2024-01-26,1.0,-1,0.0
4762,2024-01-29,0.0,-1,-0.5
4763,2024-01-30,-0.9999999999999999,-1,-1.0
4764,2024-01-31,-0.9999999999999999,-1,-1.0
4765,2024-02-01,-0.9999999999999999,-1,-1.0
4766,2024-02-02,-0.9999999999999999,-1,-1.0
4767,2024-02-05,1.0,-1,0.0
4768,2024-02-06,-0.9999999999999999,-1,-1.0
4769,2024-02-07,-0.9999999999999999,-1,-1.0
4770,2024-02-08,-0.9999999999999999,-1,-1.0
4771,2024-02-09,-0.9999999999999999,-1,-1.0
4772,2024-02-12,1.0,-1,0.0
4773,2024-02-13,-0.9999999999999999,-1,-1.0
4774,2024-02-14,-0.9999999999999999,-1,-1.0
4775,2024-02-15,-0.9999999999999999,-1,-1.0
4776,2024-02-16,-0.9999999999999999,-1,-1.0
4777,2024-02-19,-0.9999999999999999,-1,-1.0
4778,2024-02-20,-0.9999999999999999,-1,-1.0
4779,2024-02-21,1.0,-1,-0.0
4780,2024-02-22,-0.9999999999999999,-1,-1.0
4781,2024-02-23,-0.9999999999999999,-1,-1.0
4782,2024-02-26,1.0,-1,-0.0
4783,2024-02-27,-0.9999999999999999,-1,-1.0
4784,2024-02-28,0.0,-1,-0.5
4785,2024-02-29,1.0,-1,-0.0
4786,2024-03-01,1.0,-1,-0.0
4787,2024-03-04,1.0,-1,-0.0
4788,2024-03-05,1.0,-1,-0.0
4789,2024-03-06,1.0,-1,-0.0
4790,2024-03-07,1.0,-1,-0.0
4791,2024-03-08,1.0,-1,-0.0
4792,2024-03-11,1.0,-1,-0.0
4793,2024-03-12,0.0,-1,-0.5
4794,2024-03-13,-0.9999999999999999,-1,-1.0
4795,2024-03-14,1.0,-1,-0.0
4796,2024-03-15,0.0,-1,-0.5
4797,2024-03-18,0.0,-1,-0.5
4798,2024-03-19,1.0,-1,-0.0
4799,2024-03-20,-0.9999999999999999,-1,-1.0
4800,2024-03-21,0.0,-1,-0.5
4801,2024-03-22,0.0,-1,-0.5
4802,2024-03-25,-0.9999999999999999,-1,-1.0
4803,2024-03-26,-0.9999999999999999,-1,-1.0
4804,2024-03-27,-0.9999999999999999,-1,-1.0
4805,2024-03-28,1.0,-1,-0.0
4806,2024-03-29,1.0,-1,-0.0
4807,2024-04-01,1.0,-1,-0.0
4808,2024-04-02,1.0,-1,-0.0
4809,2024-04-03,1.0,-1,-0.0
4810,2024-04-04,1.0,-1,-0.0
4811,2024-04-05,1.0,-1,-0.0
4812,2024-04-08,1.0,-1,-0.0
4813,2024-04-09,1.0,-1,-0.0
4814,2024-04-10,1.0,-1,-0.0
4815,2024-04-11,-0.9999999999999999,-1,-1.0
4816,2024-04-12,-0.9999999999999999,-1,-1.0
4817,2024-04-15,0.0,-1,-0.5
4818,2024-04-16,1.0,-1,-0.0
4819,2024-04-17,1.0,-1,-0.0
4820,2024-04-18,1.0,-1,-0.0
4821,2024-04-19,0.0,-1,-0.5
4822,2024-04-22,-0.9999999999999999,-1,-1.0
4823,2024-04-23,-0.9999999999999999,-1,-1.0
4824,2024-04-24,-0.9999999999999999,-1,-1.0
4825,2024-04-25,-0.9999999999999999,-1,-1.0
4826,2024-04-26,1.0,-1,-0.0
4827,2024-04-29,1.0,-1,-0.0
4828,2024-04-30,1.0,-1,-0.0
4829,2024-05-01,0.0,-1,-0.5
4830,2024-05-02,1.0,-1,-0.0
4831,2024-05-03,1.0,-1,-0.0
4832,2024-05-06,1.0,-1,-0.0
4833,2024-05-07,1.0,-1,-0.0
4834,2024-05-08,-0.9999999999999999,-1,-1.0
4835,2024-05-09,1.0,-1,-0.0
4836,2024-05-10,0.0,-1,-0.5
4837,2024-05-13,1.0,-1,-0.0
4838,2024-05-14,0.0,-1,-0.5
4839,2024-05-15,0.0,-1,-0.5
4840,2024-05-16,1.0,-1,-0.0
4841,2024-05-17,1.0,-1,-0.0
4842,2024-05-20,1.0,-1,-0.0
4843,2024-05-21,-0.9999999999999999,-1,-1.0
4844,2024-05-22,-0.9999999999999999,-1,-1.0
4845,2024-05-23,-0.9999999999999999,-1,-1.0
4846,2024-05-24,-0.9999999999999999,-1,-1.0
4847,2024-05-27,-0.9999999999999999,-1,-1.0
4848,2024-05-28,1.0,-1,-0.0
4849,2024-05-29,1.0,-1,-0.0
4850,2024-05-30,0.0,-1,-0.5
4851,2024-05-31,-0.9999999999999999,-1,-1.0
4852,2024-06-03,1.0,-1,-0.0
4853,2024-06-04,-0.9999999999999999,-1,-1.0
4854,2024-06-05,0.0,-1,-0.5
4855,2024-06-06,0.0,-1,-0.5
4856,2024-06-07,-0.9999999999999999,-1,-1.0
4857,2024-06-10,0.0,-1,-0.5
4858,2024-06-11,1.0,-1,-0.0
4859,2024-06-12,-0.9999999999999999,-1,-1.0
4860,2024-06-13,-0.9999999999999999,-1,-1.0
4861,2024-06-14,-0.9999999999999999,-1,-1.0
4862,2024-06-17,0.0,-1,-0.5
4863,2024-06-18,1.0,-1,0.0
4864,2024-06-19,1.0,-1,0.0
4865,2024-06-20,-0.9999999999999999,-1,-1.0
4866,2024-06-21,-0.9999999999999999,-1,-1.0
